"","PROBEID","ENTREZID","SYMBOL","GENENAME","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"243505_at","243505_at","4215","MAP3K3","mitogen-activated protein kinase kinase kinase 3",0.11839794718728,6.08612002104862,0.35006200193732,0.729556282796862,0.868392500880646,-6.07547448989436
"202844_s_at","202844_s_at","10928","RALBP1","ralA binding protein 1",0.0855730071900371,8.75631379630471,0.349798728547389,0.729751182559452,0.868392500880646,-6.07556578954891
"221963_x_at","221963_x_at","100293516","ZNF587B","zinc finger protein 587B",-0.087389744573132,7.31219624327207,-0.349647396849183,0.729863220978258,0.868392500880646,-6.07561823860031
"1565358_at","1565358_at","5914","RARA","retinoic acid receptor alpha",-0.0993035316824731,4.64128409951803,-0.349102177495892,0.73026692516349,0.86854321084295,-6.07580701651485
"204285_s_at","204285_s_at","5366","PMAIP1","phorbol-12-myristate-13-acetate-induced protein 1",0.099920446525017,8.5963139133816,0.349010859069324,0.730334549117544,0.86854321084295,-6.07583860632454
"219383_at","219383_at","79899","PRR5L","proline rich 5 like",0.114161878420648,5.40283110711438,0.348061851337298,0.731037449434469,0.869174037544167,-6.07616641313714
"215483_at","215483_at","10142","AKAP9","A-kinase anchoring protein 9",-0.132697189531842,7.09760410697659,-0.347452289535481,0.731489060065319,0.869505863851229,-6.07637650284626
"201633_s_at","201633_s_at","80777","CYB5B","cytochrome b5 type B",0.0931489822259133,7.49718589151063,0.347198520531608,0.731677101122785,0.869524307865795,-6.07646385874493
"224812_at","224812_at","11112","HIBADH","3-hydroxyisobutyrate dehydrogenase",0.0944546154773347,7.39330936901343,0.346426225681318,0.732249472073465,0.869975261518424,-6.07672932052376
"205661_s_at","205661_s_at","80308","FLAD1","flavin adenine dinucleotide synthetase 1",-0.0822160579903253,7.2527584229936,-0.346068997114396,0.732514278757677,0.869975261518424,-6.07685191337032
"228084_at","228084_at","81579","PLA2G12A","phospholipase A2 group XIIA",-0.106693727947332,6.71617330133423,-0.345709327433307,0.732780929358728,0.869975261518424,-6.0769752175908
"236226_at","236226_at","151888","BTLA","B and T lymphocyte associated",-0.0978718222291457,6.9208942077579,-0.3453965871279,0.733012815633104,0.869975261518424,-6.07708233012853
"200646_s_at","200646_s_at","4924","NUCB1","nucleobindin 1",0.106029916306886,8.24008065992935,0.345382231797731,0.733023460245944,0.869975261518424,-6.07708724448117
"205096_at","205096_at","9883","POM121","POM121 transmembrane nucleoporin",0.0722510593204762,6.66146401793468,0.345289464843148,0.733092249140624,0.869975261518424,-6.07711899711995
"200986_at","200986_at","710","SERPING1","serpin family G member 1",0.0781640822066771,5.43106454328581,0.34500502010435,0.733303185923813,0.870020729062151,-6.07721630539971
"201512_s_at","201512_s_at","9868","TOMM70","translocase of outer mitochondrial membrane 70",0.0991944090042383,7.6065411580263,0.344743113538692,0.733497428007976,0.870046372595951,-6.07730583325932
"206487_at","206487_at","23353","SUN1","Sad1 and UNC84 domain containing 1",-0.113669671401661,6.00423504377908,-0.343612913235854,0.734335845941347,0.870835920833974,-6.0776913999186
"236268_at","236268_at","9117","SEC22C","SEC22 homolog C, vesicle trafficking protein",0.0934263064894196,6.69716036272555,0.343362060744791,0.734521982088653,0.870851750112165,-6.07777680817127
"206641_at","206641_at","608","TNFRSF17","TNF receptor superfamily member 17",0.17045934968317,6.99789321335171,0.342927257631774,0.734844651695292,0.870938053005077,-6.0779247003226
"225362_at","225362_at","159090","FAM122B","family with sequence similarity 122B",-0.0771780262171635,6.84741453015886,-0.342798268498136,0.734940384807657,0.870938053005077,-6.07796853850908
"1552678_a_at","1552678_a_at","57646","USP28","ubiquitin specific peptidase 28",0.0984819848138505,7.4031308441781,0.341582157612359,0.735843173614913,0.87180291373276,-6.07838104345912
"203908_at","203908_at","8671","SLC4A4","solute carrier family 4 member 4",0.0982284861456399,4.82332504465718,0.341002309670688,0.736273765282362,0.872108055704607,-6.07857721739062
"211389_x_at","211389_x_at","3813","KIR3DS1","killer cell immunoglobulin like receptor, three Ig domains and short cytoplasmic tail 1",-0.122264623890542,5.91421047461234,-0.340183481044326,0.736881973271817,0.872623389400836,-6.0788536816369
"232500_at","232500_at","57186","RALGAPA2","Ral GTPase activating protein catalytic subunit alpha 2",-0.111694198714365,7.91409151257822,-0.339343785611513,0.737505863537777,0.873150533178963,-6.07913650834469
"205094_at","205094_at","5193","PEX12","peroxisomal biogenesis factor 12",-0.0801803536331738,5.06214888317273,-0.339118064113582,0.737673605213497,0.873150533178963,-6.07921241806358
"220774_at","220774_at","54808","DYM","dymeclin",-0.0900245981298626,6.86361293774809,-0.33861713923265,0.73804590796969,0.873223680186964,-6.07938069966515
"242578_x_at","242578_x_at","6581","SLC22A3","solute carrier family 22 member 3",0.119071701395928,8.36396512754906,0.338516588197875,0.738120648499432,0.873223680186964,-6.07941444930038
"227927_at","227927_at","100288142","NBPF20","NBPF member 20",0.0765897301917491,4.86566571916463,0.338335608833101,0.738255178824733,0.873223680186964,-6.07947516946139
"225315_at","225315_at","219927","MRPL21","mitochondrial ribosomal protein L21",-0.0755496927568462,8.20619345438722,-0.337765636799277,0.738678921297112,0.873513823270203,-6.07966619015146
"231149_s_at","231149_s_at","54986","ULK4","unc-51 like kinase 4",-0.102231239194778,5.5065216017008,-0.337539440917933,0.73884710884938,0.873513823270203,-6.0797419092184
"213584_s_at","213584_s_at","58487","CREBZF","CREB/ATF bZIP transcription factor",-0.0905742030692558,6.48498674517993,-0.336964923741163,0.739274350071875,0.873735226677845,-6.07993400320435
"203790_s_at","203790_s_at","10247","RIDA","reactive intermediate imine deaminase A homolog",0.0864463824121984,6.85704276213129,0.336821394284369,0.739381099559724,0.873735226677845,-6.07998194276968
"243362_s_at","243362_s_at","641518","LEF1-AS1","LEF1 antisense RNA 1",-0.117084496202824,6.05250687449195,-0.336457530570666,0.739651745843289,0.87385016386549,-6.08010338453509
"210693_at","210693_at","56928","SPPL2B","signal peptide peptidase like 2B",0.0769417246185151,6.91126441437842,0.335542319092723,0.740332643519085,0.874449618780451,-6.08040826780879
"202236_s_at","202236_s_at","6566","SLC16A1","solute carrier family 16 member 1",0.0951462850913822,6.41024331132197,0.33464417520644,0.741001054594152,0.875034047599467,-6.08070666642909
"232365_at","232365_at","6477","SIAH1","siah E3 ubiquitin protein ligase 1",0.103917505627936,5.04769843236565,0.334188831853406,0.741340007210285,0.875229242525143,-6.08085764699519
"201435_s_at","201435_s_at","1977","EIF4E","eukaryotic translation initiation factor 4E",-0.111841616639761,7.76704818060534,-0.333653714635098,0.741738411141906,0.875494518069135,-6.08103481856207
"207348_s_at","207348_s_at","3980","LIG3","DNA ligase 3",0.0840211457441393,5.90367900402416,0.333011714275919,0.742216488963811,0.875788432704258,-6.08124700720394
"220694_at","220694_at","29065","ASAP1-IT1","ASAP1 intronic transcript 1",-0.133879521179519,6.76499540727094,-0.332852647850769,0.742334957244562,0.875788432704258,-6.08129951799941
"218346_s_at","218346_s_at","27244","SESN1","sestrin 1",-0.0833477474815005,8.46248270724696,-0.331635134702954,0.74324194315145,0.876461782880861,-6.08170061940182
"227088_at","227088_at","8654","PDE5A","phosphodiesterase 5A",-0.102429151710061,6.03044089833804,-0.331225475328018,0.743547204399386,0.876461782880861,-6.08183525177905
"229070_at","229070_at","84830","ADTRP","androgen dependent TFPI regulating protein",-0.0947959743093376,6.84290725619993,-0.330953947391868,0.743749559535095,0.876461782880861,-6.08192439722252
"210027_s_at","210027_s_at","328","APEX1","apurinic/apyrimidinic endodeoxyribonuclease 1",0.0771295154578215,11.2137065491679,0.330684099296664,0.74395068150406,0.876461782880861,-6.08201291946096
"215086_at","215086_at","25998","IBTK","inhibitor of Bruton tyrosine kinase",0.0795306663742434,3.94096013515352,0.330634225273687,0.743987855429747,0.876461782880861,-6.08202927254423
"235249_at","235249_at","112724","RDH13","retinol dehydrogenase 13",0.0935387822669718,6.07645448283335,0.330319147912443,0.744222715104468,0.876461782880861,-6.0821325261301
"203838_s_at","203838_s_at","10188","TNK2","tyrosine kinase non receptor 2",0.0930585921255354,5.12020324251764,0.330298488752397,0.744238115396479,0.876461782880861,-6.08213929291201
"225857_s_at","225857_s_at","388796","SNHG17","small nucleolar RNA host gene 17",0.083483294816121,8.51874098817149,0.330110976419804,0.744377900743867,0.876461782880861,-6.08220069227501
"238545_at","238545_at","29117","BRD7","bromodomain containing 7",0.09919495968912,6.17430970235085,0.329757438386255,0.744641478202072,0.876461782880861,-6.08231636149854
"35436_at","35436_at","2801","GOLGA2","golgin A2",0.103567339367782,7.81372976688691,0.329753099592049,0.744644713153938,0.876461782880861,-6.08231778028654
"227246_at","227246_at","5356","PLRG1","pleiotropic regulator 1",0.0784373842231405,6.40625101681283,0.329312496457614,0.744973246501695,0.876522891043953,-6.08246176152135
"206053_at","206053_at","22869","ZNF510","zinc finger protein 510",-0.0748710814698166,5.96864812475811,-0.328610958002917,0.74549644710948,0.876522891043953,-6.08269061846567
"209088_s_at","209088_s_at","29855","UBN1","ubinuclein 1",0.101272433838499,8.84999188313305,0.328601358259272,0.74550360737589,0.876522891043953,-6.08269374675768
"230813_at","230813_at","55214","P3H2","prolyl 3-hydroxylase 2",-0.0763862157510484,6.23790291025306,-0.328553642389123,0.745539198085336,0.876522891043953,-6.08270929470289
"202535_at","202535_at","8772","FADD","Fas associated via death domain",-0.075449204174002,7.49895601958493,-0.328444102787454,0.745620904587114,0.876522891043953,-6.08274497910411
"220072_at","220072_at","79848","CSPP1","centrosome and spindle pole associated protein 1",0.127520881420768,7.16384438738516,0.328284297082142,0.74574011047549,0.876522891043953,-6.0827970174205
"211789_s_at","211789_s_at","22877","MLXIP","MLX interacting protein",0.0855099466017988,4.67247136861904,0.327433751991818,0.746374677636576,0.877064205010105,-6.0830735627415
"237884_x_at","237884_x_at","54822","TRPM7","transient receptor potential cation channel subfamily M member 7",0.0763337586633508,3.44887818395427,0.326042067857437,0.747413369136205,0.878080042062115,-6.08352452148598
"217078_s_at","217078_s_at","11314","CD300A","CD300a molecule",0.112599810808605,8.88741809897804,0.325653487389879,0.747703476019987,0.878216154542236,-6.0836500967362
"216969_s_at","216969_s_at","3835","KIF22","kinesin family member 22",-0.080469885405428,5.90836407567543,-0.324451017436737,0.748601459150976,0.879061097843226,-6.08403775242514
"241874_at","241874_at","492311","IGIP","IgA inducing protein",0.0954999763112845,6.1895328112225,0.323855308523675,0.749046458973659,0.879061097843226,-6.08422927275304
"230256_at","230256_at","284618","RUSC1-AS1","RUSC1 antisense RNA 1",0.108080777163574,7.31081844502017,0.323825269641626,0.749068900649422,0.879061097843226,-6.08423892101854
"207840_at","207840_at","11126","CD160","CD160 molecule",0.107367759614387,8.04974868485844,0.323714804383495,0.749151429823885,0.879061097843226,-6.08427439401576
"1570571_at","1570571_at","55297","CCDC91","coiled-coil domain containing 91",-0.117553318394566,7.46435996017828,-0.323522731511524,0.749294935780655,0.879061097843226,-6.08433604460356
"204452_s_at","204452_s_at","8321","FZD1","frizzled class receptor 1",0.0793965902965397,4.73899224871214,0.323165260615238,0.749562042443004,0.879169814734173,-6.08445068734513
"228599_at","228599_at","931","MS4A1","membrane spanning 4-domains A1",-0.0938733153702298,8.06470750044057,-0.322114397094146,0.750347446303793,0.879844415024577,-6.08478697779071
"223751_x_at","223751_x_at","81793","TLR10","toll like receptor 10",0.0939673235233585,7.44122314204723,0.321884023346908,0.750519662089879,0.879844415024577,-6.0848605555153
"229926_at","229926_at","100500850","MIR3682","microRNA 3682",-0.0779686736691394,5.6515330573051,-0.321674982113956,0.750675942256407,0.879844415024577,-6.08492727485578
"204256_at","204256_at","79071","ELOVL6","ELOVL fatty acid elongase 6",-0.0749997364224342,4.26228949751331,-0.321461595996038,0.750835481948552,0.879844415024577,-6.08499533667069
"209507_at","209507_at","6119","RPA3","replication protein A3",-0.0833913289088777,8.27792199888442,-0.321021234763168,0.751164757211212,0.880025656983847,-6.08513565325077
"1569827_at","1569827_at","10533","ATG7","autophagy related 7",0.0753600141967175,4.56801997580642,0.320403369464129,0.751626840773567,0.880224597877679,-6.08533220850107
"1553681_a_at","1553681_a_at","5551","PRF1","perforin 1",-0.133201635773187,9.62132942931006,-0.320327132283079,0.75168386294951,0.880224597877679,-6.08535643507173
"243296_at","243296_at","10135","NAMPT","nicotinamide phosphoribosyltransferase",0.185873108765765,9.84729816249318,0.319747830723637,0.752117203213076,0.880487620960707,-6.08554033835381
"231577_s_at","231577_s_at","2633","GBP1","guanylate binding protein 1",0.0917026830491565,10.2002621845081,0.319559799130759,0.752257876162064,0.880487620960707,-6.08559995940139
"1570210_x_at","1570210_x_at","9701","PPP6R2","protein phosphatase 6 regulatory subunit 2",-0.119369559923879,7.77931458420319,-0.318737052480215,0.752873504745918,0.881003590415469,-6.08586042730682
"203484_at","203484_at","23480","SEC61G","SEC61 translocon subunit gamma",0.0836744559366576,9.39300334868415,0.318325586182391,0.753181451610624,0.881059066807985,-6.08599044119013
"230972_at","230972_at","122416","ANKRD9","ankyrin repeat domain 9",-0.0932767320207351,6.84973250812394,-0.317826267276578,0.75355520486984,0.881059066807985,-6.08614799103281
"208671_at","208671_at","57515","SERINC1","serine incorporator 1",0.0838407947190625,10.1267805538872,0.31781927334845,0.753560440446202,0.881059066807985,-6.08615019608353
"205026_at","205026_at","6777","STAT5B","signal transducer and activator of transcription 5B",0.100386774559532,7.07564145251573,0.317739490202382,0.753620166073258,0.881059066807985,-6.08617534676964
"226948_at","226948_at","84236","RHBDD1","rhomboid domain containing 1",-0.0811053860751505,6.33570275014258,-0.316980230217926,0.754188626491521,0.881519173821258,-6.08641438140776
"215009_s_at","215009_s_at","100499177","THAP9-AS1","THAP9 antisense RNA 1",0.0864940347520324,8.55077322647034,0.315682211289334,0.755160786876186,0.881998324717062,-6.08682171904923
"207237_at","207237_at","3738","KCNA3","potassium voltage-gated channel subfamily A member 3",0.0829779880166104,7.35282530909777,0.315600754951404,0.755221808004917,0.881998324717062,-6.0868472260392
"235126_at","235126_at","642946","FLVCR1-DT","FLVCR1 divergent transcript",-0.125411953920944,6.29134570910694,-0.315562301829069,0.755250614837666,0.881998324717062,-6.08685926486699
"219715_s_at","219715_s_at","55775","TDP1","tyrosyl-DNA phosphodiesterase 1",0.0837609818994469,8.1307114465333,0.315327349937303,0.75542663496338,0.881998324717062,-6.08693279157299
"240155_x_at","240155_x_at","284443","ZNF493","zinc finger protein 493",-0.0986427331343904,8.17993987266102,-0.315264710666755,0.755473565040388,0.881998324717062,-6.08695238497466
"239314_at","239314_at","387921","NHLRC3","NHL repeat containing 3",-0.0909245303025381,5.66829597566824,-0.314314329603778,0.756185719839095,0.882625295967818,-6.08724918854057
